> assign100.txt | n=100 | Count=2 | Seeds=[637534, 973824]
0.0		1.0
0.1		1.616393442622951
0.2		1.560655737704918
0.3		1.901639344262295
0.4		1.6344262295081968
0.5		1.583606557377049
0.6		1.5786885245901638
0.7		1.5590163934426229
0.8		1.7114754098360656
0.9		1.7918032786885245
1.0		1.6245901639344262
> small005a.txt | n=5 | Count=2 | Seeds=[324156, 637534]
0.0		1.0
0.1		1.0
0.2		1.0
0.3		1.0
0.4		1.1495726495726495
0.5		1.1495726495726495
0.6		1.1495726495726495
0.7		1.1495726495726495
0.8		1.0
0.9		1.0
1.0		1.0
> small005b.txt | n=5 | Count=2 | Seeds=[324156, 637534]
0.0		1.0
0.1		1.0
0.2		1.0
0.3		1.0
0.4		1.5140845070422535
0.5		1.5140845070422535
0.6		1.6126760563380282
0.7		1.6126760563380282
0.8		1.6126760563380282
0.9		1.6126760563380282
1.0		1.6126760563380282
> assign200.txt | n=200 | Count=2 | Seeds=[981239, 59823]
0.0		1.0
0.1		1.3705263157894736
0.2		1.3957894736842105
0.3		1.5410526315789475
0.4		1.6336842105263158
0.5		1.591578947368421
0.6		1.8
0.7		1.5957894736842104
0.8		1.6094736842105264
0.9		1.805263157894737
1.0		1.656842105263158
