> assign100.txt | 07 April 2024, 17:45:24 | Seed=5629688496188513718 | n=100
0		1.0
0.01		1.278688524590164
0.02		1.3049180327868852
0.03		1.2491803278688525
0.04		1.518032786885246
0.05		1.140983606557377
0.06		1.4491803278688524
0.07		1.3508196721311476
0.08		1.3639344262295081
0.09		1.5344262295081967
0.1		1.7508196721311475
> assign100.txt | 07 April 2024, 17:45:25 | Seed=7931314243069235348 | n=100
0		1.0
0.01		1.20327868852459
0.02		1.1147540983606556
0.03		1.540983606557377
0.04		1.1934426229508197
0.05		1.360655737704918
0.06		1.5967213114754097
0.07		1.5934426229508196
0.08		1.4229508196721312
0.09		1.301639344262295
0.1		1.419672131147541
> assign100.txt | 07 April 2024, 17:45:25 | Seed=7282458632107656062 | n=100
0		1.0
0.01		1.157377049180328
0.02		1.2426229508196722
0.03		1.2852459016393443
0.04		1.0918032786885246
0.05		1.580327868852459
0.06		1.2491803278688525
0.07		1.3901639344262295
0.08		1.4295081967213115
0.09		1.321311475409836
0.1		1.6
> assign100.txt | 07 April 2024, 17:45:26 | Seed=5954900385700141973 | n=100
0		1.0
0.01		1.0032786885245901
0.02		1.160655737704918
0.03		1.3934426229508197
0.04		1.0590163934426229
0.05		1.340983606557377
0.06		1.5934426229508196
0.07		1.8950819672131147
0.08		1.160655737704918
0.09		1.498360655737705
0.1		1.5672131147540984
> assign100.txt | 07 April 2024, 17:45:26 | Seed=1149710446201368932 | n=100
0		1.0
0.01		1.0
0.02		1.3704918032786886
0.03		1.5147540983606558
0.04		1.5540983606557377
0.05		1.4426229508196722
0.06		1.4032786885245903
0.07		1.5245901639344261
0.08		1.4262295081967213
0.09		1.1639344262295082
0.1		1.3147540983606558
> assign100.txt | 07 April 2024, 17:45:26 | Seed=2012790549634110290 | n=100
0		1.0
0.01		1.0
0.02		1.419672131147541
0.03		1.3770491803278688
0.04		1.3540983606557377
0.05		1.2426229508196722
0.06		1.1639344262295082
0.07		1.7442622950819673
0.08		1.3901639344262295
0.09		1.337704918032787
0.1		1.544262295081967
> assign100.txt | 07 April 2024, 17:45:27 | Seed=6209486078634014597 | n=100
0		1.0
0.01		1.180327868852459
0.02		1.0786885245901638
0.03		1.160655737704918
0.04		1.2426229508196722
0.05		1.3573770491803279
0.06		1.4262295081967213
0.07		1.3311475409836067
0.08		1.3901639344262295
0.09		1.4163934426229507
0.1		1.3967213114754098
> assign100.txt | 07 April 2024, 17:45:27 | Seed=4375073058820069451 | n=100
0		1.0
0.01		1.118032786885246
0.02		1.0655737704918034
0.03		1.5049180327868852
0.04		1.455737704918033
0.05		1.5967213114754097
0.06		1.5147540983606558
0.07		1.3344262295081968
0.08		1.862295081967213
0.09		1.6557377049180328
0.1		1.6950819672131148
> assign100.txt | 07 April 2024, 17:45:28 | Seed=2279309657326067838 | n=100
0		1.0
0.01		1.1147540983606556
0.02		1.0885245901639344
0.03		1.360655737704918
0.04		1.1672131147540983
0.05		1.3114754098360655
0.06		1.3114754098360655
0.07		1.3147540983606558
0.08		1.4491803278688524
0.09		1.4918032786885247
0.1		1.7147540983606557
> assign100.txt | 07 April 2024, 17:45:28 | Seed=4592752567138265061 | n=100
0		1.0
0.01		1.0655737704918034
0.02		1.1311475409836065
0.03		1.2459016393442623
0.04		1.2852459016393443
0.05		1.321311475409836
0.06		1.3508196721311476
0.07		1.3540983606557377
0.08		1.659016393442623
0.09		1.259016393442623
0.1		1.5868852459016394
> assign100.txt | 07 April 2024, 17:45:28 | Seed=3528437333303452535 | n=100
0		1.0
0.01		1.1081967213114754
0.02		1.360655737704918
0.03		1.544262295081967
0.04		1.5540983606557377
0.05		1.1967213114754098
0.06		1.2360655737704918
0.07		1.5147540983606558
0.08		1.360655737704918
0.09		1.7081967213114755
0.1		1.4065573770491804
> assign100.txt | 07 April 2024, 17:45:29 | Seed=7048613229051978319 | n=100
0		1.0
0.01		1.2491803278688525
0.02		1.1672131147540983
0.03		1.3311475409836067
0.04		1.3540983606557377
0.05		1.5672131147540984
0.06		1.4852459016393442
0.07		1.4295081967213115
0.08		1.3508196721311476
0.09		1.4918032786885247
0.1		1.6754098360655738
> assign100.txt | 07 April 2024, 17:45:29 | Seed=99939064011800396 | n=100
0		1.0
0.01		1.2721311475409836
0.02		1.2491803278688525
0.03		1.337704918032787
0.04		1.2721311475409836
0.05		1.5836065573770493
0.06		1.3672131147540985
0.07		1.4459016393442623
0.08		1.5278688524590165
0.09		1.540983606557377
0.1		1.501639344262295
> assign100.txt | 07 April 2024, 17:45:30 | Seed=7027696147270804698 | n=100
0		1.0
0.01		1.1147540983606556
0.02		1.160655737704918
0.03		1.1311475409836065
0.04		1.6262295081967213
0.05		1.118032786885246
0.06		1.5049180327868852
0.07		1.5540983606557377
0.08		1.383606557377049
0.09		1.619672131147541
0.1		1.5540983606557377
> assign100.txt | 07 April 2024, 17:45:30 | Seed=7411679501936118084 | n=100
0		1.0
0.01		1.2885245901639344
0.02		1.459016393442623
0.03		1.5081967213114753
0.04		1.4852459016393442
0.05		1.3901639344262295
0.06		1.4032786885245903
0.07		1.501639344262295
0.08		1.459016393442623
0.09		1.819672131147541
0.1		1.2262295081967214
> assign100.txt | 07 April 2024, 17:45:30 | Seed=6247210607171103877 | n=100
0		1.0
0.01		1.0786885245901638
0.02		1.4950819672131148
0.03		1.321311475409836
0.04		1.2459016393442623
0.05		1.6950819672131148
0.06		1.4295081967213115
0.07		1.4754098360655739
0.08		1.222950819672131
0.09		1.298360655737705
0.1		1.4327868852459016
